trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
R6_T15,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T15,13:49:00,13:49:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T15,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T15,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T15,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T15,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T15,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T15,13:53:00,13:53:00,1192,10,VA Hospital,,,3.111
R6_T15,,,251,11,VA Hospital,,,3.463
R6_T15,,,1193,12,VA Hospital,,,3.883
R6_T15,,,505,13,VA Hospital,2,,4.307
R6_T15,,,1194,14,VA Hospital,,,5.184
R6_T15,,,1195,15,VA Hospital,,,6.048
R6_T15,14:01:00,14:01:00,287,16,Transfer Center,,,7.525
R6_T15,,,1180,17,Transfer Center,,,8.327
R6_T15,,,1181,18,Transfer Center,,,8.843
R6_T15,,,1196,19,Transfer Center,,,9.543
R6_T15,14:10:00,14:10:00,148,20,Transfer Center,,,10.041
R6_T16,14:15:00,14:15:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T16,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T16,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T16,14:19:00,14:19:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T16,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T16,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T16,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T16,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T16,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T16,14:23:00,14:23:00,1192,10,VA Hospital,,,3.111
R6_T16,,,251,11,VA Hospital,,,3.463
R6_T16,,,1193,12,VA Hospital,,,3.883
R6_T16,,,505,13,VA Hospital,2,,4.307
R6_T16,,,1194,14,VA Hospital,,,5.184
R6_T16,,,1195,15,VA Hospital,,,6.048
R6_T16,14:31:00,14:31:00,287,16,Transfer Center,,,7.525
R6_T16,,,1180,17,Transfer Center,,,8.327
R6_T16,,,1181,18,Transfer Center,,,8.843
R6_T16,,,1196,19,Transfer Center,,,9.543
R6_T16,14:40:00,14:40:00,148,20,Transfer Center,,,10.041
R6_T17,14:45:00,14:45:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T17,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T17,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T17,14:49:00,14:49:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T17,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T17,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T17,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T17,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T17,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T17,14:53:00,14:53:00,1192,10,VA Hospital,,,3.111
R6_T17,,,251,11,VA Hospital,,,3.463
R6_T17,,,1193,12,VA Hospital,,,3.883
R6_T17,,,505,13,VA Hospital,2,,4.307
R6_T17,,,1194,14,VA Hospital,,,5.184
R6_T17,,,1195,15,VA Hospital,,,6.048
R6_T17,15:01:00,15:01:00,287,16,Transfer Center,,,7.525
R6_T17,,,1180,17,Transfer Center,,,8.327
R6_T17,,,1181,18,Transfer Center,,,8.843
R6_T17,,,1196,19,Transfer Center,,,9.543
R6_T17,15:10:00,15:10:00,148,20,Transfer Center,,,10.041
R6_T18,15:18:00,15:18:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T18,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T18,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T18,15:22:00,15:22:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T18,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T18,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T18,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T18,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T18,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T18,15:26:00,15:26:00,1192,10,VA Hospital,,,3.111
R6_T18,,,251,11,VA Hospital,,,3.463
R6_T18,,,1193,12,VA Hospital,,,3.883
R6_T18,,,505,13,VA Hospital,2,,4.307
R6_T18,,,1194,14,VA Hospital,,,5.184
R6_T18,,,1195,15,VA Hospital,,,6.048
R6_T18,15:34:00,15:34:00,287,16,Transfer Center,,,7.525
R6_T18,,,1180,17,Transfer Center,,,8.327
R6_T18,,,1181,18,Transfer Center,,,8.843
R6_T18,,,1196,19,Transfer Center,,,9.543
R6_T18,15:43:00,15:43:00,148,20,Transfer Center,,,10.041
R6_T19,15:50:00,15:50:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T19,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T19,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T19,15:54:00,15:54:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T19,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T19,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T19,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T19,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T19,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T19,15:58:00,15:58:00,1192,10,VA Hospital,,,3.111
R6_T19,,,251,11,VA Hospital,,,3.463
R6_T19,,,1193,12,VA Hospital,,,3.883
R6_T19,,,505,13,VA Hospital,2,,4.307
R6_T19,,,1194,14,VA Hospital,,,5.184
R6_T19,,,1195,15,VA Hospital,,,6.048
R6_T19,16:06:00,16:06:00,287,16,Transfer Center,,,7.525
R6_T19,,,1180,17,Transfer Center,,,8.327
R6_T19,,,1181,18,Transfer Center,,,8.843
R6_T19,,,1196,19,Transfer Center,,,9.543
R6_T19,16:15:00,16:15:00,148,20,Transfer Center,,,10.041
R6_T20,16:20:00,16:20:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T20,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T20,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T20,16:24:00,16:24:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T20,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T20,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T20,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T20,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T20,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T20,16:28:00,16:28:00,1192,10,VA Hospital,,,3.111
R6_T20,,,251,11,VA Hospital,,,3.463
R6_T20,,,1193,12,VA Hospital,,,3.883
R6_T20,,,505,13,VA Hospital,2,,4.307
R6_T20,,,1194,14,VA Hospital,,,5.184
R6_T20,,,1195,15,VA Hospital,,,6.048
R6_T20,16:36:00,16:36:00,287,16,Transfer Center,,,7.525
R6_T20,,,1180,17,Transfer Center,,,8.327
R6_T20,,,1181,18,Transfer Center,,,8.843
R6_T20,,,1196,19,Transfer Center,,,9.543
R6_T20,16:45:00,16:45:00,148,20,Transfer Center,,,10.041
R6_T21,16:50:00,16:50:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T21,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T21,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T21,16:54:00,16:54:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T21,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T21,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T21,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T21,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T21,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T21,16:58:00,16:58:00,1192,10,VA Hospital,,,3.111
R6_T21,,,251,11,VA Hospital,,,3.463
R6_T21,,,1193,12,VA Hospital,,,3.883
R6_T21,,,505,13,VA Hospital,2,,4.307
R6_T21,,,1194,14,VA Hospital,,,5.184
R6_T21,,,1195,15,VA Hospital,,,6.048
R6_T21,17:06:00,17:06:00,287,16,Transfer Center,,,7.525
R6_T21,,,1180,17,Transfer Center,,,8.327
R6_T21,,,1181,18,Transfer Center,,,8.843
R6_T21,,,1196,19,Transfer Center,,,9.543
R6_T21,17:15:00,17:15:00,148,20,Transfer Center,,,10.041
R6_T22,17:20:00,17:20:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T22,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T22,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T22,17:24:00,17:24:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T22,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T22,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T22,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T22,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T22,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T22,17:28:00,17:28:00,1192,10,VA Hospital,,,3.111
R6_T22,,,251,11,VA Hospital,,,3.463
R6_T22,,,1193,12,VA Hospital,,,3.883
R6_T22,,,505,13,VA Hospital,2,,4.307
R6_T22,,,1194,14,VA Hospital,,,5.184
R6_T22,,,1195,15,VA Hospital,,,6.048
R6_T22,17:36:00,17:36:00,287,16,Transfer Center,,,7.525
R6_T22,,,1180,17,Transfer Center,,,8.327
R6_T22,,,1181,18,Transfer Center,,,8.843
R6_T22,,,1196,19,Transfer Center,,,9.543
R6_T22,17:45:00,17:45:00,148,20,Transfer Center,,,10.041
R7_T01,06:45:00,06:45:00,148,1,School at Pleasant,,,0
R7_T01,,,291,2,School at Pleasant,,,0.534
R7_T01,,,1130,3,School at Pleasant,,,2.484
R7_T01,06:53:00,06:53:00,293,4,School at Pleasant,,,3.218
R7_T01,,,294,5,School at Pleasant,,,3.816
R7_T01,,,1134,6,School at Pleasant,,,4.429
R7_T01,06:58:00,06:58:00,296,7,School at Pleasant,,,5.036
R7_T01,,,297,8,Transfer Center,,,5.247
R7_T01,07:01:00,07:01:00,298,9,Transfer Center,,,5.842
R7_T01,,,299,10,Transfer Center,,,6.029
R7_T01,,,300,11,Transfer Center,,,6.327
R7_T01,07:04:00,07:04:00,1132,12,Transfer Center,,,6.64
R7_T01,,,301,13,Transfer Center,,,6.993
R7_T01,,,302,14,Transfer Center,,,7.496
R7_T01,,,303,15,Transfer Center,,,7.804
R7_T01,,,304,16,Transfer Center,,,8.344
R7_T01,,,306,17,Transfer Center,,,8.756
R7_T01,07:10:00,07:10:00,148,18,Transfer Center,,,9.127
R7_T02,07:45:00,07:45:00,148,1,School at Pleasant,,,0
R7_T02,,,291,2,School at Pleasant,,,0.534
R7_T02,,,1130,3,School at Pleasant,,,2.484
R7_T02,07:53:00,07:53:00,293,4,School at Pleasant,,,3.218
R7_T02,,,294,5,School at Pleasant,,,3.816
R7_T02,,,1134,6,School at Pleasant,,,4.429
R7_T02,07:58:00,07:58:00,296,7,School at Pleasant,,,5.036
R7_T02,,,297,8,Transfer Center,,,5.247
R7_T02,08:01:00,08:01:00,298,9,Transfer Center,,,5.842
R7_T02,,,299,10,Transfer Center,,,6.029
R7_T02,,,300,11,Transfer Center,,,6.327
R7_T02,08:04:00,08:04:00,1132,12,Transfer Center,,,6.64
R7_T02,,,301,13,Transfer Center,,,6.993
R7_T02,,,302,14,Transfer Center,,,7.496
R7_T02,,,303,15,Transfer Center,,,7.804
R7_T02,,,304,16,Transfer Center,,,8.344
R7_T02,,,306,17,Transfer Center,,,8.756
R7_T02,08:10:00,08:10:00,148,18,Transfer Center,,,9.127
R7_T03,08:45:00,08:45:00,148,1,School at Pleasant,,,0
R7_T03,,,291,2,School at Pleasant,,,0.534
R7_T03,,,1130,3,School at Pleasant,,,2.484
R7_T03,08:53:00,08:53:00,293,4,School at Pleasant,,,3.218
R7_T03,,,294,5,School at Pleasant,,,3.816
R7_T03,,,1134,6,School at Pleasant,,,4.429
R7_T03,08:58:00,08:58:00,296,7,School at Pleasant,,,5.036
R7_T03,,,297,8,Transfer Center,,,5.247
R7_T03,09:01:00,09:01:00,298,9,Transfer Center,,,5.842
R7_T03,,,299,10,Transfer Center,,,6.029
R7_T03,,,300,11,Transfer Center,,,6.327
R7_T03,09:04:00,09:04:00,1132,12,Transfer Center,,,6.64
R7_T03,,,301,13,Transfer Center,,,6.993
R7_T03,,,302,14,Transfer Center,,,7.496
R7_T03,,,303,15,Transfer Center,,,7.804
R7_T03,,,304,16,Transfer Center,,,8.344
R7_T03,,,306,17,Transfer Center,,,8.756
R7_T03,09:10:00,09:10:00,148,18,Transfer Center,,,9.127
R7_T04,09:45:00,09:45:00,148,1,School at Pleasant,,,0
R7_T04,,,291,2,School at Pleasant,,,0.534
R7_T04,,,1130,3,School at Pleasant,,,2.484
R7_T04,09:53:00,09:53:00,293,4,School at Pleasant,,,3.218
R7_T04,,,294,5,School at Pleasant,,,3.816
R7_T04,,,1134,6,School at Pleasant,,,4.429
R7_T04,09:58:00,09:58:00,296,7,School at Pleasant,,,5.036
R7_T04,,,297,8,Transfer Center,,,5.247
R7_T04,10:01:00,10:01:00,298,9,Transfer Center,,,5.842
R7_T04,,,299,10,Transfer Center,,,6.029
R7_T04,,,300,11,Transfer Center,,,6.327
R7_T04,10:04:00,10:04:00,1132,12,Transfer Center,,,6.64
R7_T04,,,301,13,Transfer Center,,,6.993
R7_T04,,,302,14,Transfer Center,,,7.496
R7_T04,,,303,15,Transfer Center,,,7.804
R7_T04,,,304,16,Transfer Center,,,8.344
R7_T04,,,306,17,Transfer Center,,,8.756
R7_T04,10:10:00,10:10:00,148,18,Transfer Center,,,9.127
R7_T05,10:45:00,10:45:00,148,1,School at Pleasant,,,0
R7_T05,,,291,2,School at Pleasant,,,0.534
R7_T05,,,1130,3,School at Pleasant,,,2.484
R7_T05,10:53:00,10:53:00,293,4,School at Pleasant,,,3.218
R7_T05,,,294,5,School at Pleasant,,,3.816
R7_T05,,,1134,6,School at Pleasant,,,4.429
R7_T05,10:58:00,10:58:00,296,7,School at Pleasant,,,5.036
R7_T05,,,297,8,Transfer Center,,,5.247
R7_T05,11:01:00,11:01:00,298,9,Transfer Center,,,5.842
R7_T05,,,299,10,Transfer Center,,,6.029
R7_T05,,,300,11,Transfer Center,,,6.327
R7_T05,11:04:00,11:04:00,1132,12,Transfer Center,,,6.64
R7_T05,,,301,13,Transfer Center,,,6.993
R7_T05,,,302,14,Transfer Center,,,7.496
R7_T05,,,303,15,Transfer Center,,,7.804
R7_T05,,,304,16,Transfer Center,,,8.344
R7_T05,,,306,17,Transfer Center,,,8.756
R7_T05,11:10:00,11:10:00,148,18,Transfer Center,,,9.127
R7_T06,11:45:00,11:45:00,148,1,School at Pleasant,,,0
R7_T06,,,291,2,School at Pleasant,,,0.534
R7_T06,,,1130,3,School at Pleasant,,,2.484
R7_T06,11:53:00,11:53:00,293,4,School at Pleasant,,,3.218
R7_T06,,,294,5,School at Pleasant,,,3.816
R7_T06,,,1134,6,School at Pleasant,,,4.429
R7_T06,11:58:00,11:58:00,296,7,School at Pleasant,,,5.036
R7_T06,,,297,8,Transfer Center,,,5.247
R7_T06,12:01:00,12:01:00,298,9,Transfer Center,,,5.842
R7_T06,,,299,10,Transfer Center,,,6.029
R7_T06,,,300,11,Transfer Center,,,6.327
R7_T06,12:04:00,12:04:00,1132,12,Transfer Center,,,6.64
R7_T06,,,301,13,Transfer Center,,,6.993
R7_T06,,,302,14,Transfer Center,,,7.496
R7_T06,,,303,15,Transfer Center,,,7.804
R7_T06,,,304,16,Transfer Center,,,8.344
R7_T06,,,306,17,Transfer Center,,,8.756
R7_T06,12:10:00,12:10:00,148,18,Transfer Center,,,9.127
R7_T07,12:45:00,12:45:00,148,1,School at Pleasant,,,0
R7_T07,,,291,2,School at Pleasant,,,0.534
R7_T07,,,1130,3,School at Pleasant,,,2.484
R7_T07,12:53:00,12:53:00,293,4,School at Pleasant,,,3.218
R7_T07,,,294,5,School at Pleasant,,,3.816
R7_T07,,,1134,6,School at Pleasant,,,4.429
R7_T07,12:58:00,12:58:00,296,7,School at Pleasant,,,5.036
R7_T07,,,297,8,Transfer Center,,,5.247
R7_T07,13:01:00,13:01:00,298,9,Transfer Center,,,5.842
R7_T07,,,299,10,Transfer Center,,,6.029
R7_T07,,,300,11,Transfer Center,,,6.327
R7_T07,13:04:00,13:04:00,1132,12,Transfer Center,,,6.64
R7_T07,,,301,13,Transfer Center,,,6.993
R7_T07,,,302,14,Transfer Center,,,7.496
R7_T07,,,303,15,Transfer Center,,,7.804
R7_T07,,,304,16,Transfer Center,,,8.344
R7_T07,,,306,17,Transfer Center,,,8.756
R7_T07,13:10:00,13:10:00,148,18,Transfer Center,,,9.127
R7_T08,13:45:00,13:45:00,148,1,School at Pleasant,,,0
R7_T08,,,291,2,School at Pleasant,,,0.534
R7_T08,,,1130,3,School at Pleasant,,,2.484
R7_T08,13:53:00,13:53:00,293,4,School at Pleasant,,,3.218
R7_T08,,,294,5,School at Pleasant,,,3.816
R7_T08,,,1134,6,School at Pleasant,,,4.429
R7_T08,13:58:00,13:58:00,296,7,School at Pleasant,,,5.036
R7_T08,,,297,8,Transfer Center,,,5.247
R7_T08,14:01:00,14:01:00,298,9,Transfer Center,,,5.842
R7_T08,,,299,10,Transfer Center,,,6.029
R7_T08,,,300,11,Transfer Center,,,6.327
R7_T08,14:04:00,14:04:00,1132,12,Transfer Center,,,6.64
R7_T08,,,301,13,Transfer Center,,,6.993
R7_T08,,,302,14,Transfer Center,,,7.496
R7_T08,,,303,15,Transfer Center,,,7.804
R7_T08,,,304,16,Transfer Center,,,8.344
R7_T08,,,306,17,Transfer Center,,,8.756
R7_T08,14:10:00,14:10:00,148,18,Transfer Center,,,9.127
R7_T09,14:45:00,14:45:00,148,1,School at Pleasant,,,0
R7_T09,,,291,2,School at Pleasant,,,0.534
R7_T09,,,1130,3,School at Pleasant,,,2.484
R7_T09,14:53:00,14:53:00,293,4,School at Pleasant,,,3.218
R7_T09,,,294,5,School at Pleasant,,,3.816
R7_T09,,,1134,6,School at Pleasant,,,4.429
R7_T09,14:58:00,14:58:00,296,7,School at Pleasant,,,5.036
R7_T09,,,297,8,Transfer Center,,,5.247
R7_T09,15:05:00,15:05:00,298,9,Transfer Center,,,5.842
R7_T09,,,299,10,Transfer Center,,,6.029
R7_T09,,,300,11,Transfer Center,,,6.327
R7_T09,15:08:00,15:08:00,1132,12,Transfer Center,,,6.64
R7_T09,,,301,13,Transfer Center,,,6.993
R7_T09,,,302,14,Transfer Center,,,7.496
R7_T09,,,303,15,Transfer Center,,,7.804
R7_T09,,,304,16,Transfer Center,,,8.344
R7_T09,,,306,17,Transfer Center,,,8.756
R7_T09,15:12:00,15:12:00,148,18,Transfer Center,,,9.127
R7_T10,15:50:00,15:50:00,148,1,School at Pleasant,,,0
R7_T10,,,291,2,School at Pleasant,,,0.534
R7_T10,,,1130,3,School at Pleasant,,,2.484
R7_T10,15:58:00,15:58:00,293,4,School at Pleasant,,,3.218
R7_T10,,,294,5,School at Pleasant,,,3.816
R7_T10,,,1134,6,School at Pleasant,,,4.429
R7_T10,16:03:00,16:03:00,296,7,School at Pleasant,,,5.036
R7_T10,,,297,8,Transfer Center,,,5.247
R7_T10,16:06:00,16:06:00,298,9,Transfer Center,,,5.842
R7_T10,,,299,10,Transfer Center,,,6.029
R7_T10,,,300,11,Transfer Center,,,6.327
R7_T10,16:09:00,16:09:00,1132,12,Transfer Center,,,6.64
R7_T10,,,301,13,Transfer Center,,,6.993
R7_T10,,,302,14,Transfer Center,,,7.496
R7_T10,,,303,15,Transfer Center,,,7.804
R7_T10,,,304,16,Transfer Center,,,8.344
R7_T10,,,306,17,Transfer Center,,,8.756
R7_T10,16:15:00,16:15:00,148,18,Transfer Center,,,9.127
R7_T11,16:50:00,16:50:00,148,1,School at Pleasant,,,0
R7_T11,,,291,2,School at Pleasant,,,0.534
R7_T11,,,1130,3,School at Pleasant,,,2.484
R7_T11,16:58:00,16:58:00,293,4,School at Pleasant,,,3.218
R7_T11,,,294,5,School at Pleasant,,,3.816
R7_T11,,,1134,6,School at Pleasant,,,4.429
R7_T11,17:03:00,17:03:00,296,7,School at Pleasant,,,5.036
R7_T11,,,297,8,Transfer Center,,,5.247
R7_T11,17:06:00,17:06:00,298,9,Transfer Center,,,5.842
R7_T11,,,299,10,Transfer Center,,,6.029
R7_T11,,,300,11,Transfer Center,,,6.327
R7_T11,17:09:00,17:09:00,1132,12,Transfer Center,,,6.64
R7_T11,,,301,13,Transfer Center,,,6.993
R7_T11,,,302,14,Transfer Center,,,7.496
R7_T11,,,303,15,Transfer Center,,,7.804
R7_T11,,,304,16,Transfer Center,,,8.344
R7_T11,,,306,17,Transfer Center,,,8.756
R7_T11,17:15:00,17:15:00,148,18,Transfer Center,,,9.127
R9_T01,06:15:00,06:15:00,148,1,State Penitentiary,,,0
R9_T01,,,307,2,State Penitentiary,,,0.585
R9_T01,,,308,3,State Penitentiary,,,0.727
R9_T01,,,1141,4,State Penitentiary,,,1.298
R9_T01,06:19:00,06:19:00,136,5,State Penitentiary,,,1.551
R9_T01,,,1142,6,State Penitentiary,,,1.874
R9_T01,,,1143,7,State Penitentiary,,,2.164
R9_T01,,,1144,8,State Penitentiary,,,2.55
R9_T01,,,1145,9,State Penitentiary,,,3.205
R9_T01,,,1146,10,State Penitentiary,,,3.349
R9_T01,,,1147,11,State Penitentiary,,,3.55
R9_T01,06:27:00,06:27:00,309,12,State Penitentiary,,,4.363
R9_T01,,,1148,13,Transfer Center,,,6.125
R9_T01,,,1151,14,Transfer Center,,,6.6
R9_T01,,,1152,15,Transfer Center,,,7.744
R9_T01,,,310,16,Transfer Center,,,8.235
R9_T01,06:33:00,06:33:00,311,17,Transfer Center,,,8.639
R9_T01,,,1149,18,Transfer Center,,,9.018
R9_T01,,,1150,19,Transfer Center,,,9.229
R9_T01,,,312,20,Transfer Center,,,9.89
R9_T01,,,313,21,Transfer Center,,,10.036
R9_T01,06:40:00,06:40:00,148,22,Transfer Center,,,10.444
R9_T02,07:15:00,07:15:00,148,1,State Penitentiary,,,0
R9_T02,,,307,2,State Penitentiary,,,0.585
R9_T02,,,308,3,State Penitentiary,,,0.727
R9_T02,,,1141,4,State Penitentiary,,,1.298
R9_T02,07:19:00,07:19:00,136,5,State Penitentiary,,,1.551
R9_T02,,,1142,6,State Penitentiary,,,1.874
R9_T02,,,1143,7,State Penitentiary,,,2.164
R9_T02,,,1144,8,State Penitentiary,,,2.55
R9_T02,,,1145,9,State Penitentiary,,,3.205
R9_T02,,,1146,10,State Penitentiary,,,3.349
R9_T02,,,1147,11,State Penitentiary,,,3.55
R9_T02,07:27:00,07:27:00,309,12,State Penitentiary,,,4.363
R9_T02,,,1148,13,Transfer Center,,,6.125
R9_T02,,,1151,14,Transfer Center,,,6.6
R9_T02,,,1152,15,Transfer Center,,,7.744
R9_T02,,,310,16,Transfer Center,,,8.235
R9_T02,07:33:00,07:33:00,311,17,Transfer Center,,,8.639
R9_T02,,,1149,18,Transfer Center,,,9.018
R9_T02,,,1150,19,Transfer Center,,,9.229
R9_T02,,,312,20,Transfer Center,,,9.89
R9_T02,,,313,21,Transfer Center,,,10.036
R9_T02,07:40:00,07:40:00,148,22,Transfer Center,,,10.444
R9_T03,08:15:00,08:15:00,148,1,State Penitentiary,,,0
R9_T03,,,307,2,State Penitentiary,,,0.585
R9_T03,,,308,3,State Penitentiary,,,0.727
R9_T03,,,1141,4,State Penitentiary,,,1.298
R9_T03,08:19:00,08:19:00,136,5,State Penitentiary,,,1.551
R9_T03,,,1142,6,State Penitentiary,,,1.874
R9_T03,,,1143,7,State Penitentiary,,,2.164
R9_T03,,,1144,8,State Penitentiary,,,2.55
R9_T03,,,1145,9,State Penitentiary,,,3.205
R9_T03,,,1146,10,State Penitentiary,,,3.349
R9_T03,,,1147,11,State Penitentiary,,,3.55
R9_T03,08:27:00,08:27:00,309,12,State Penitentiary,,,4.363
R9_T03,,,1148,13,Transfer Center,,,6.125
R9_T03,,,1151,14,Transfer Center,,,6.6
R9_T03,,,1152,15,Transfer Center,,,7.744
R9_T03,,,310,16,Transfer Center,,,8.235
R9_T03,08:33:00,08:33:00,311,17,Transfer Center,,,8.639
R9_T03,,,1149,18,Transfer Center,,,9.018
R9_T03,,,1150,19,Transfer Center,,,9.229
R9_T03,,,312,20,Transfer Center,,,9.89
R9_T03,,,313,21,Transfer Center,,,10.036
R9_T03,08:40:00,08:40:00,148,22,Transfer Center,,,10.444
R9_T04,09:15:00,09:15:00,148,1,State Penitentiary,,,0
R9_T04,,,307,2,State Penitentiary,,,0.585
R9_T04,,,308,3,State Penitentiary,,,0.727
R9_T04,,,1141,4,State Penitentiary,,,1.298
R9_T04,09:19:00,09:19:00,136,5,State Penitentiary,,,1.551
R9_T04,,,1142,6,State Penitentiary,,,1.874
R9_T04,,,1143,7,State Penitentiary,,,2.164
R9_T04,,,1144,8,State Penitentiary,,,2.55
R9_T04,,,1145,9,State Penitentiary,,,3.205
R9_T04,,,1146,10,State Penitentiary,,,3.349
R9_T04,,,1147,11,State Penitentiary,,,3.55
R9_T04,09:27:00,09:27:00,309,12,State Penitentiary,,,4.363
R9_T04,,,1148,13,Transfer Center,,,6.125
R9_T04,,,1151,14,Transfer Center,,,6.6
R9_T04,,,1152,15,Transfer Center,,,7.744
R9_T04,,,310,16,Transfer Center,,,8.235
R9_T04,09:33:00,09:33:00,311,17,Transfer Center,,,8.639
R9_T04,,,1149,18,Transfer Center,,,9.018
R9_T04,,,1150,19,Transfer Center,,,9.229
R9_T04,,,312,20,Transfer Center,,,9.89
R9_T04,,,313,21,Transfer Center,,,10.036
R9_T04,09:40:00,09:40:00,148,22,Transfer Center,,,10.444
R9_T05,10:15:00,10:15:00,148,1,State Penitentiary,,,0
R9_T05,,,307,2,State Penitentiary,,,0.585
R9_T05,,,308,3,State Penitentiary,,,0.727
R9_T05,,,1141,4,State Penitentiary,,,1.298
R9_T05,10:19:00,10:19:00,136,5,State Penitentiary,,,1.551
R9_T05,,,1142,6,State Penitentiary,,,1.874
R9_T05,,,1143,7,State Penitentiary,,,2.164
R9_T05,,,1144,8,State Penitentiary,,,2.55
R9_T05,,,1145,9,State Penitentiary,,,3.205
R9_T05,,,1146,10,State Penitentiary,,,3.349
R9_T05,,,1147,11,State Penitentiary,,,3.55
R9_T05,10:27:00,10:27:00,309,12,State Penitentiary,,,4.363
R9_T05,,,1148,13,Transfer Center,,,6.125
R9_T05,,,1151,14,Transfer Center,,,6.6
R9_T05,,,1152,15,Transfer Center,,,7.744
R9_T05,,,310,16,Transfer Center,,,8.235
R9_T05,10:33:00,10:33:00,311,17,Transfer Center,,,8.639
R9_T05,,,1149,18,Transfer Center,,,9.018
