trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
15,15:32:33,15:32:33,127,18,,0,0,0
15,15:33:34,15:33:34,128,19,,0,0,0
15,15:34:40,15:34:40,560,20,,0,0,0
15,15:35:00,15:35:00,162,21,,0,0,1
15,15:35:16,15:35:16,502,22,,0,0,0
15,15:36:03,15:36:03,163,23,,0,0,0
15,15:37:06,15:37:06,506,24,,0,0,0
15,15:37:31,15:37:31,507,25,,0,0,0
15,15:38:19,15:38:19,508,26,,0,0,0
15,15:39:15,15:39:15,431,27,,0,0,0
15,15:40:00,15:40:00,503,28,,0,0,1
15,15:40:40,15:40:40,509,29,,0,0,0
15,15:41:06,15:41:06,510,30,,0,0,0
15,15:41:47,15:41:47,511,31,,0,0,0
15,15:42:22,15:42:22,512,32,,0,0,0
15,15:45:09,15:45:09,513,33,,0,0,0
15,15:47:31,15:47:31,171,34,,0,0,0
15,15:48:39,15:48:39,515,35,,0,0,0
15,15:49:45,15:49:45,50,36,,0,0,0
15,15:50:15,15:50:15,196,37,,0,0,0
15,15:51:01,15:51:01,333,38,,0,0,0
15,15:58:55,15:58:55,211,39,,0,0,0
15,16:00:00,16:00:00,100,40,,0,0,1
16,09:30:00,09:30:00,100,1,,0,0,1
16,09:31:57,09:31:57,65,2,,0,0,0
16,09:33:36,09:33:36,230,3,,0,0,0
16,09:34:23,09:34:23,231,4,,0,0,0
16,09:35:35,09:35:35,232,5,,0,0,0
16,09:36:39,09:36:39,447,6,,0,0,0
16,09:38:07,09:38:07,87,7,,0,0,0
16,09:39:50,09:39:50,234,8,,0,0,0
16,09:40:35,09:40:35,92,9,,0,0,0
16,09:42:32,09:42:32,448,10,,0,0,0
16,09:43:33,09:43:33,235,11,,0,0,0
16,09:45:00,09:45:00,236,12,,0,0,1
16,09:46:37,09:46:37,449,13,,0,0,0
16,09:48:35,09:48:35,450,14,,0,0,0
16,09:51:06,09:51:06,451,15,,0,0,0
16,09:52:47,09:52:47,239,16,,0,0,0
16,09:54:24,09:54:24,240,17,,0,0,0
16,09:56:41,09:56:41,452,18,,0,0,0
16,10:00:00,10:00:00,100,19,,0,0,1
17,10:00:00,10:00:00,100,1,,0,0,1
17,10:01:38,10:01:38,242,2,,0,0,0
17,10:03:04,10:03:04,305,3,,0,0,0
17,10:04:45,10:04:45,306,4,,0,0,0
17,10:05:31,10:05:31,528,5,,0,0,0
17,10:06:37,10:06:37,542,6,,0,0,0
17,10:07:25,10:07:25,529,7,,0,0,0
17,10:09:07,10:09:07,530,8,,0,0,0
17,10:11:34,10:11:34,588,9,,0,0,0
17,10:13:03,10:13:03,589,10,,0,0,0
17,10:14:24,10:14:24,670,11,,0,0,0
17,10:15:00,10:15:00,516,12,,0,0,1
17,10:18:28,10:18:28,653,13,,0,0,0
17,10:20:44,10:20:44,316,14,,0,0,0
17,10:23:24,10:23:24,317,15,,0,0,0
17,10:30:00,10:30:00,100,16,,0,0,1
18,10:30:00,10:30:00,100,1,,0,0,1
18,10:31:57,10:31:57,65,2,,0,0,0
18,10:33:36,10:33:36,230,3,,0,0,0
18,10:34:23,10:34:23,231,4,,0,0,0
18,10:35:35,10:35:35,232,5,,0,0,0
18,10:36:39,10:36:39,447,6,,0,0,0
18,10:38:07,10:38:07,87,7,,0,0,0
18,10:39:50,10:39:50,234,8,,0,0,0
18,10:40:35,10:40:35,92,9,,0,0,0
18,10:42:32,10:42:32,448,10,,0,0,0
18,10:43:33,10:43:33,235,11,,0,0,0
18,10:45:00,10:45:00,236,12,,0,0,1
18,10:46:37,10:46:37,449,13,,0,0,0
18,10:48:35,10:48:35,450,14,,0,0,0
18,10:51:06,10:51:06,451,15,,0,0,0
18,10:52:47,10:52:47,239,16,,0,0,0
18,10:54:24,10:54:24,240,17,,0,0,0
18,10:56:41,10:56:41,452,18,,0,0,0
18,11:00:00,11:00:00,100,19,,0,0,1
19,11:00:00,11:00:00,100,1,,0,0,1
19,11:01:38,11:01:38,242,2,,0,0,0
19,11:03:04,11:03:04,305,3,,0,0,0
19,11:04:45,11:04:45,306,4,,0,0,0
19,11:05:31,11:05:31,528,5,,0,0,0
19,11:06:37,11:06:37,542,6,,0,0,0
19,11:07:25,11:07:25,529,7,,0,0,0
19,11:09:07,11:09:07,530,8,,0,0,0
19,11:11:34,11:11:34,588,9,,0,0,0
19,11:13:03,11:13:03,589,10,,0,0,0
19,11:14:24,11:14:24,670,11,,0,0,0
19,11:15:00,11:15:00,516,12,,0,0,1
19,11:18:28,11:18:28,653,13,,0,0,0
19,11:20:44,11:20:44,316,14,,0,0,0
19,11:23:24,11:23:24,317,15,,0,0,0
19,11:30:00,11:30:00,100,16,,0,0,1
20,11:30:00,11:30:00,100,1,,0,0,1
20,11:31:57,11:31:57,65,2,,0,0,0
20,11:33:36,11:33:36,230,3,,0,0,0
20,11:34:23,11:34:23,231,4,,0,0,0
20,11:35:35,11:35:35,232,5,,0,0,0
20,11:36:39,11:36:39,447,6,,0,0,0
20,11:38:07,11:38:07,87,7,,0,0,0
20,11:39:50,11:39:50,234,8,,0,0,0
20,11:40:35,11:40:35,92,9,,0,0,0
20,11:42:32,11:42:32,448,10,,0,0,0
20,11:43:33,11:43:33,235,11,,0,0,0
20,11:45:00,11:45:00,236,12,,0,0,1
20,11:46:37,11:46:37,449,13,,0,0,0
20,11:48:35,11:48:35,450,14,,0,0,0
20,11:51:06,11:51:06,451,15,,0,0,0
20,11:52:47,11:52:47,239,16,,0,0,0
20,11:54:24,11:54:24,240,17,,0,0,0
20,11:56:41,11:56:41,452,18,,0,0,0
20,12:00:00,12:00:00,100,19,,0,0,1
21,12:00:00,12:00:00,100,1,,0,0,1
21,12:01:38,12:01:38,242,2,,0,0,0
21,12:03:04,12:03:04,305,3,,0,0,0
21,12:04:45,12:04:45,306,4,,0,0,0
21,12:05:31,12:05:31,528,5,,0,0,0
21,12:06:37,12:06:37,542,6,,0,0,0
21,12:07:25,12:07:25,529,7,,0,0,0
21,12:09:07,12:09:07,530,8,,0,0,0
21,12:11:34,12:11:34,588,9,,0,0,0
21,12:13:03,12:13:03,589,10,,0,0,0
21,12:14:24,12:14:24,670,11,,0,0,0
21,12:15:00,12:15:00,516,12,,0,0,1
21,12:18:28,12:18:28,653,13,,0,0,0
21,12:20:44,12:20:44,316,14,,0,0,0
21,12:23:24,12:23:24,317,15,,0,0,0
21,12:30:00,12:30:00,100,16,,0,0,1
22,12:30:00,12:30:00,100,1,,0,0,1
22,12:31:57,12:31:57,65,2,,0,0,0
22,12:33:36,12:33:36,230,3,,0,0,0
22,12:34:23,12:34:23,231,4,,0,0,0
22,12:35:35,12:35:35,232,5,,0,0,0
22,12:36:39,12:36:39,447,6,,0,0,0
22,12:38:07,12:38:07,87,7,,0,0,0
22,12:39:50,12:39:50,234,8,,0,0,0
22,12:40:35,12:40:35,92,9,,0,0,0
22,12:42:32,12:42:32,448,10,,0,0,0
22,12:43:33,12:43:33,235,11,,0,0,0
22,12:45:00,12:45:00,236,12,,0,0,1
22,12:46:37,12:46:37,449,13,,0,0,0
22,12:48:35,12:48:35,450,14,,0,0,0
22,12:51:06,12:51:06,451,15,,0,0,0
22,12:52:47,12:52:47,239,16,,0,0,0
22,12:54:24,12:54:24,240,17,,0,0,0
22,12:56:41,12:56:41,452,18,,0,0,0
22,13:00:00,13:00:00,100,19,,0,0,1
23,13:00:00,13:00:00,100,1,,0,0,1
23,13:01:38,13:01:38,242,2,,0,0,0
23,13:03:04,13:03:04,305,3,,0,0,0
23,13:04:45,13:04:45,306,4,,0,0,0
23,13:05:31,13:05:31,528,5,,0,0,0
23,13:06:37,13:06:37,542,6,,0,0,0
23,13:07:25,13:07:25,529,7,,0,0,0
23,13:09:07,13:09:07,530,8,,0,0,0
23,13:11:34,13:11:34,588,9,,0,0,0
23,13:13:03,13:13:03,589,10,,0,0,0
23,13:14:24,13:14:24,670,11,,0,0,0
23,13:15:00,13:15:00,516,12,,0,0,1
23,13:18:28,13:18:28,653,13,,0,0,0
23,13:20:44,13:20:44,316,14,,0,0,0
23,13:23:24,13:23:24,317,15,,0,0,0
23,13:30:00,13:30:00,100,16,,0,0,1
24,13:30:00,13:30:00,100,1,,0,0,1
24,13:31:57,13:31:57,65,2,,0,0,0
24,13:33:36,13:33:36,230,3,,0,0,0
24,13:34:23,13:34:23,231,4,,0,0,0
24,13:35:35,13:35:35,232,5,,0,0,0
24,13:36:39,13:36:39,447,6,,0,0,0
24,13:38:07,13:38:07,87,7,,0,0,0
24,13:39:50,13:39:50,234,8,,0,0,0
24,13:40:35,13:40:35,92,9,,0,0,0
24,13:42:32,13:42:32,448,10,,0,0,0
24,13:43:33,13:43:33,235,11,,0,0,0
24,13:45:00,13:45:00,236,12,,0,0,1
24,13:46:37,13:46:37,449,13,,0,0,0
24,13:48:35,13:48:35,450,14,,0,0,0
24,13:51:06,13:51:06,451,15,,0,0,0
24,13:52:47,13:52:47,239,16,,0,0,0
24,13:54:24,13:54:24,240,17,,0,0,0
24,13:56:41,13:56:41,452,18,,0,0,0
24,14:00:00,14:00:00,100,19,,0,0,1
25,14:00:00,14:00:00,100,1,,0,0,1
25,14:01:38,14:01:38,242,2,,0,0,0
25,14:03:04,14:03:04,305,3,,0,0,0
25,14:04:45,14:04:45,306,4,,0,0,0
25,14:05:31,14:05:31,528,5,,0,0,0
25,14:06:37,14:06:37,542,6,,0,0,0
25,14:07:25,14:07:25,529,7,,0,0,0
25,14:09:07,14:09:07,530,8,,0,0,0
25,14:11:34,14:11:34,588,9,,0,0,0
25,14:13:03,14:13:03,589,10,,0,0,0
25,14:14:24,14:14:24,670,11,,0,0,0
25,14:15:00,14:15:00,516,12,,0,0,1
25,14:18:28,14:18:28,653,13,,0,0,0
25,14:20:44,14:20:44,316,14,,0,0,0
25,14:23:24,14:23:24,317,15,,0,0,0
25,14:30:00,14:30:00,100,16,,0,0,1
26,14:30:00,14:30:00,100,1,,0,0,1
26,14:31:57,14:31:57,65,2,,0,0,0
26,14:33:36,14:33:36,230,3,,0,0,0
26,14:34:23,14:34:23,231,4,,0,0,0
26,14:35:35,14:35:35,232,5,,0,0,0
26,14:36:39,14:36:39,447,6,,0,0,0
26,14:38:07,14:38:07,87,7,,0,0,0
26,14:39:50,14:39:50,234,8,,0,0,0
26,14:40:35,14:40:35,92,9,,0,0,0
26,14:42:32,14:42:32,448,10,,0,0,0
26,14:43:33,14:43:33,235,11,,0,0,0
26,14:45:00,14:45:00,236,12,,0,0,1
26,14:46:37,14:46:37,449,13,,0,0,0
26,14:48:35,14:48:35,450,14,,0,0,0
26,14:51:06,14:51:06,451,15,,0,0,0
26,14:52:47,14:52:47,239,16,,0,0,0
26,14:54:24,14:54:24,240,17,,0,0,0
26,14:56:41,14:56:41,452,18,,0,0,0
26,15:00:00,15:00:00,100,19,,0,0,1
27,15:00:00,15:00:00,100,1,,0,0,1
27,15:01:38,15:01:38,242,2,,0,0,0
27,15:03:04,15:03:04,305,3,,0,0,0
27,15:04:45,15:04:45,306,4,,0,0,0
27,15:05:31,15:05:31,528,5,,0,0,0
27,15:06:37,15:06:37,542,6,,0,0,0
27,15:07:25,15:07:25,529,7,,0,0,0
27,15:09:07,15:09:07,530,8,,0,0,0
27,15:11:34,15:11:34,588,9,,0,0,0
27,15:13:03,15:13:03,589,10,,0,0,0
27,15:14:24,15:14:24,670,11,,0,0,0
27,15:15:00,15:15:00,516,12,,0,0,1
27,15:18:28,15:18:28,653,13,,0,0,0
27,15:20:44,15:20:44,316,14,,0,0,0
27,15:23:24,15:23:24,317,15,,0,0,0
27,15:30:00,15:30:00,100,16,,0,0,1
28,15:30:00,15:30:00,100,1,,0,0,1
28,15:31:57,15:31:57,65,2,,0,0,0
28,15:33:36,15:33:36,230,3,,0,0,0
28,15:34:23,15:34:23,231,4,,0,0,0
28,15:35:35,15:35:35,232,5,,0,0,0
28,15:36:39,15:36:39,447,6,,0,0,0
28,15:38:07,15:38:07,87,7,,0,0,0
28,15:39:50,15:39:50,234,8,,0,0,0
28,15:40:35,15:40:35,92,9,,0,0,0
28,15:42:32,15:42:32,448,10,,0,0,0
28,15:43:33,15:43:33,235,11,,0,0,0
28,15:45:00,15:45:00,236,12,,0,0,1
28,15:46:37,15:46:37,449,13,,0,0,0
28,15:48:35,15:48:35,450,14,,0,0,0
28,15:51:06,15:51:06,451,15,,0,0,0
28,15:52:47,15:52:47,239,16,,0,0,0
28,15:54:24,15:54:24,240,17,,0,0,0
28,15:56:41,15:56:41,452,18,,0,0,0
28,16:00:00,16:00:00,100,19,,0,0,1
29,16:00:00,16:00:00,100,1,,0,0,1
29,16:01:38,16:01:38,242,2,,0,0,0
29,16:03:04,16:03:04,305,3,,0,0,0
29,16:04:45,16:04:45,306,4,,0,0,0
29,16:05:31,16:05:31,528,5,,0,0,0
29,16:06:37,16:06:37,542,6,,0,0,0
29,16:07:25,16:07:25,529,7,,0,0,0
29,16:09:07,16:09:07,530,8,,0,0,0
29,16:11:34,16:11:34,588,9,,0,0,0
29,16:13:03,16:13:03,589,10,,0,0,0
29,16:14:24,16:14:24,670,11,,0,0,0
29,16:15:00,16:15:00,516,12,,0,0,1
29,16:18:28,16:18:28,653,13,,0,0,0
29,16:20:44,16:20:44,316,14,,0,0,0
29,16:23:24,16:23:24,317,15,,0,0,0
29,16:30:00,16:30:00,100,16,,0,0,1
30,16:30:00,16:30:00,100,1,,0,0,1
30,16:31:57,16:31:57,65,2,,0,0,0
30,16:33:36,16:33:36,230,3,,0,0,0
30,16:34:23,16:34:23,231,4,,0,0,0
30,16:35:35,16:35:35,232,5,,0,0,0
30,16:36:39,16:36:39,447,6,,0,0,0
30,16:38:07,16:38:07,87,7,,0,0,0
30,16:39:50,16:39:50,234,8,,0,0,0
30,16:40:35,16:40:35,92,9,,0,0,0
30,16:42:32,16:42:32,448,10,,0,0,0
30,16:43:33,16:43:33,235,11,,0,0,0
30,16:45:00,16:45:00,236,12,,0,0,1
30,16:46:37,16:46:37,449,13,,0,0,0
30,16:48:35,16:48:35,450,14,,0,0,0
30,16:51:06,16:51:06,451,15,,0,0,0
30,16:52:47,16:52:47,239,16,,0,0,0
30,16:54:24,16:54:24,240,17,,0,0,0
30,16:56:41,16:56:41,452,18,,0,0,0
30,17:00:00,17:00:00,100,19,,0,0,1
32,10:00:00,10:00:00,100,1,,0,0,1
32,10:02:27,10:02:27,454,2,,0,0,0
32,10:03:04,10:03:04,455,3,,0,0,0
32,10:03:50,10:03:50,456,4,,0,0,0
32,10:04:58,10:04:58,76,5,,0,0,0
32,10:05:30,10:05:30,273,6,,0,0,0
32,10:06:20,10:06:20,274,7,,0,0,0
32,10:07:15,10:07:15,276,8,,0,0,0
32,10:08:19,10:08:19,184,9,,0,0,0
32,10:10:13,10:10:13,457,10,,0,0,0
32,10:11:46,10:11:46,458,11,,0,0,0
32,10:12:26,10:12:26,459,12,,0,0,0
32,10:14:10,10:14:10,95,13,,0,0,0
32,10:15:28,10:15:28,187,14,,0,0,0
32,10:17:13,10:17:13,461,15,,0,0,0
32,10:18:43,10:18:43,279,16,,0,0,0
32,10:20:00,10:20:00,462,17,,0,0,1
32,10:22:36,10:22:36,191,18,,0,0,0
32,10:24:17,10:24:17,280,19,,0,0,0
32,10:26:01,10:26:01,463,20,,0,0,0
32,10:30:00,10:30:00,100,21,,0,0,1
34,11:00:00,11:00:00,100,1,,0,0,1
34,11:02:27,11:02:27,454,2,,0,0,0
34,11:03:04,11:03:04,455,3,,0,0,0
34,11:03:50,11:03:50,456,4,,0,0,0
34,11:04:58,11:04:58,76,5,,0,0,0
34,11:05:30,11:05:30,273,6,,0,0,0
34,11:06:20,11:06:20,274,7,,0,0,0
34,11:07:15,11:07:15,276,8,,0,0,0
34,11:08:19,11:08:19,184,9,,0,0,0
34,11:10:13,11:10:13,457,10,,0,0,0
34,11:11:46,11:11:46,458,11,,0,0,0
34,11:12:26,11:12:26,459,12,,0,0,0
34,11:14:10,11:14:10,95,13,,0,0,0
34,11:15:28,11:15:28,187,14,,0,0,0
34,11:17:13,11:17:13,461,15,,0,0,0
34,11:18:43,11:18:43,279,16,,0,0,0
34,11:20:00,11:20:00,462,17,,0,0,1
34,11:22:36,11:22:36,191,18,,0,0,0
34,11:24:17,11:24:17,280,19,,0,0,0
34,11:26:01,11:26:01,463,20,,0,0,0
34,11:30:00,11:30:00,100,21,,0,0,1
36,12:00:00,12:00:00,100,1,,0,0,1
36,12:02:27,12:02:27,454,2,,0,0,0
36,12:03:04,12:03:04,455,3,,0,0,0
36,12:03:50,12:03:50,456,4,,0,0,0
36,12:04:58,12:04:58,76,5,,0,0,0
36,12:05:30,12:05:30,273,6,,0,0,0
36,12:06:20,12:06:20,274,7,,0,0,0
36,12:07:15,12:07:15,276,8,,0,0,0
36,12:08:19,12:08:19,184,9,,0,0,0
36,12:10:13,12:10:13,457,10,,0,0,0
36,12:11:46,12:11:46,458,11,,0,0,0
36,12:12:26,12:12:26,459,12,,0,0,0
36,12:14:10,12:14:10,95,13,,0,0,0
36,12:15:28,12:15:28,187,14,,0,0,0
36,12:17:13,12:17:13,461,15,,0,0,0
36,12:18:43,12:18:43,279,16,,0,0,0
36,12:20:00,12:20:00,462,17,,0,0,1
36,12:22:36,12:22:36,191,18,,0,0,0
36,12:24:17,12:24:17,280,19,,0,0,0
36,12:26:01,12:26:01,463,20,,0,0,0
36,12:30:00,12:30:00,100,21,,0,0,1
38,13:00:00,13:00:00,100,1,,0,0,1
38,13:02:27,13:02:27,454,2,,0,0,0
38,13:03:04,13:03:04,455,3,,0,0,0
38,13:03:50,13:03:50,456,4,,0,0,0
38,13:04:58,13:04:58,76,5,,0,0,0
38,13:05:30,13:05:30,273,6,,0,0,0
38,13:06:20,13:06:20,274,7,,0,0,0
38,13:07:15,13:07:15,276,8,,0,0,0
38,13:08:19,13:08:19,184,9,,0,0,0
38,13:10:13,13:10:13,457,10,,0,0,0
38,13:11:46,13:11:46,458,11,,0,0,0
38,13:12:26,13:12:26,459,12,,0,0,0
38,13:14:10,13:14:10,95,13,,0,0,0
38,13:15:28,13:15:28,187,14,,0,0,0
38,13:17:13,13:17:13,461,15,,0,0,0
38,13:18:43,13:18:43,279,16,,0,0,0
38,13:20:00,13:20:00,462,17,,0,0,1
38,13:22:36,13:22:36,191,18,,0,0,0
38,13:24:17,13:24:17,280,19,,0,0,0
38,13:26:01,13:26:01,463,20,,0,0,0
38,13:30:00,13:30:00,100,21,,0,0,1
40,14:00:00,14:00:00,100,1,,0,0,1
40,14:02:27,14:02:27,454,2,,0,0,0
40,14:03:04,14:03:04,455,3,,0,0,0
40,14:03:50,14:03:50,456,4,,0,0,0
40,14:04:58,14:04:58,76,5,,0,0,0
40,14:05:30,14:05:30,273,6,,0,0,0
40,14:06:20,14:06:20,274,7,,0,0,0
40,14:07:15,14:07:15,276,8,,0,0,0
40,14:08:19,14:08:19,184,9,,0,0,0
40,14:10:13,14:10:13,457,10,,0,0,0
40,14:11:46,14:11:46,458,11,,0,0,0
40,14:12:26,14:12:26,459,12,,0,0,0
40,14:14:10,14:14:10,95,13,,0,0,0
40,14:15:28,14:15:28,187,14,,0,0,0
40,14:17:13,14:17:13,461,15,,0,0,0
40,14:18:43,14:18:43,279,16,,0,0,0
40,14:20:00,14:20:00,462,17,,0,0,1
40,14:22:36,14:22:36,191,18,,0,0,0
40,14:24:17,14:24:17,280,19,,0,0,0
40,14:26:01,14:26:01,463,20,,0,0,0
40,14:30:00,14:30:00,100,21,,0,0,1
42,15:00:00,15:00:00,100,1,,0,0,1
42,15:02:27,15:02:27,454,2,,0,0,0
42,15:03:04,15:03:04,455,3,,0,0,0
42,15:03:50,15:03:50,456,4,,0,0,0
42,15:04:58,15:04:58,76,5,,0,0,0
42,15:05:30,15:05:30,273,6,,0,0,0
42,15:06:20,15:06:20,274,7,,0,0,0
42,15:07:15,15:07:15,276,8,,0,0,0
42,15:08:19,15:08:19,184,9,,0,0,0
42,15:10:13,15:10:13,457,10,,0,0,0
42,15:11:46,15:11:46,458,11,,0,0,0
42,15:12:26,15:12:26,459,12,,0,0,0
42,15:14:10,15:14:10,95,13,,0,0,0
42,15:15:28,15:15:28,187,14,,0,0,0
42,15:17:13,15:17:13,461,15,,0,0,0
42,15:18:43,15:18:43,279,16,,0,0,0
42,15:20:00,15:20:00,462,17,,0,0,1
42,15:22:36,15:22:36,191,18,,0,0,0
42,15:24:17,15:24:17,280,19,,0,0,0
42,15:26:01,15:26:01,463,20,,0,0,0
42,15:30:00,15:30:00,100,21,,0,0,1
44,16:00:00,16:00:00,100,1,,0,0,1
44,16:02:27,16:02:27,454,2,,0,0,0
44,16:03:04,16:03:04,455,3,,0,0,0
44,16:03:50,16:03:50,456,4,,0,0,0
44,16:04:58,16:04:58,76,5,,0,0,0
44,16:05:30,16:05:30,273,6,,0,0,0
44,16:06:20,16:06:20,274,7,,0,0,0
44,16:07:15,16:07:15,276,8,,0,0,0
44,16:08:19,16:08:19,184,9,,0,0,0
44,16:10:13,16:10:13,457,10,,0,0,0
44,16:11:46,16:11:46,458,11,,0,0,0
44,16:12:26,16:12:26,459,12,,0,0,0
44,16:14:10,16:14:10,95,13,,0,0,0
44,16:15:28,16:15:28,187,14,,0,0,0
44,16:17:13,16:17:13,461,15,,0,0,0
44,16:18:43,16:18:43,279,16,,0,0,0
44,16:20:00,16:20:00,462,17,,0,0,1
44,16:22:36,16:22:36,191,18,,0,0,0
44,16:24:17,16:24:17,280,19,,0,0,0
44,16:26:01,16:26:01,463,20,,0,0,0
44,16:30:00,16:30:00,100,21,,0,0,1
62,10:00:00,10:00:00,100,1,,0,0,1
62,10:00:54,10:00:54,594,2,,0,0,0
62,10:03:55,10:03:55,595,3,,0,0,0
62,10:04:41,10:04:41,597,4,,0,0,0
62,10:05:04,10:05:04,112,5,,0,0,0
62,10:05:41,10:05:41,113,6,,0,0,0
62,10:06:56,10:06:56,598,7,,0,0,0
62,10:08:18,10:08:18,599,8,,0,0,0
62,10:12:23,10:12:23,588,9,,0,0,0
62,10:13:25,10:13:25,589,10,,0,0,0
62,10:15:00,10:15:00,114,11,,0,0,1
62,10:20:06,10:20:06,299,12,,0,0,0
62,10:22:03,10:22:03,526,13,,0,0,0
62,10:23:56,10:23:56,527,14,,0,0,0
62,10:26:42,10:26:42,302,15,,0,0,0
62,10:30:00,10:30:00,100,16,,0,0,1
64,11:00:00,11:00:00,100,1,,0,0,1
64,11:00:54,11:00:54,594,2,,0,0,0
64,11:03:55,11:03:55,595,3,,0,0,0
64,11:04:41,11:04:41,597,4,,0,0,0
64,11:05:04,11:05:04,112,5,,0,0,0
64,11:05:41,11:05:41,113,6,,0,0,0
64,11:06:56,11:06:56,598,7,,0,0,0
64,11:08:18,11:08:18,599,8,,0,0,0
64,11:12:23,11:12:23,588,9,,0,0,0
64,11:13:25,11:13:25,589,10,,0,0,0
64,11:15:00,11:15:00,114,11,,0,0,1
64,11:20:06,11:20:06,299,12,,0,0,0
64,11:22:03,11:22:03,526,13,,0,0,0
64,11:23:56,11:23:56,527,14,,0,0,0
64,11:26:42,11:26:42,302,15,,0,0,0
64,11:30:00,11:30:00,100,16,,0,0,1
66,12:00:00,12:00:00,100,1,,0,0,1
66,12:00:54,12:00:54,594,2,,0,0,0
66,12:03:55,12:03:55,595,3,,0,0,0
66,12:04:41,12:04:41,597,4,,0,0,0
66,12:05:04,12:05:04,112,5,,0,0,0
66,12:05:41,12:05:41,113,6,,0,0,0
66,12:06:56,12:06:56,598,7,,0,0,0
66,12:08:18,12:08:18,599,8,,0,0,0
66,12:12:23,12:12:23,588,9,,0,0,0
66,12:13:25,12:13:25,589,10,,0,0,0
66,12:15:00,12:15:00,114,11,,0,0,1
66,12:20:06,12:20:06,299,12,,0,0,0
66,12:22:03,12:22:03,526,13,,0,0,0
66,12:23:56,12:23:56,527,14,,0,0,0
66,12:26:42,12:26:42,302,15,,0,0,0
66,12:30:00,12:30:00,100,16,,0,0,1
68,13:00:00,13:00:00,100,1,,0,0,1
68,13:00:54,13:00:54,594,2,,0,0,0
68,13:03:55,13:03:55,595,3,,0,0,0
68,13:04:41,13:04:41,597,4,,0,0,0
68,13:05:04,13:05:04,112,5,,0,0,0
68,13:05:41,13:05:41,113,6,,0,0,0
68,13:06:56,13:06:56,598,7,,0,0,0
68,13:08:18,13:08:18,599,8,,0,0,0
68,13:12:23,13:12:23,588,9,,0,0,0
68,13:13:25,13:13:25,589,10,,0,0,0
68,13:15:00,13:15:00,114,11,,0,0,1
68,13:20:06,13:20:06,299,12,,0,0,0
68,13:22:03,13:22:03,526,13,,0,0,0
68,13:23:56,13:23:56,527,14,,0,0,0
68,13:26:42,13:26:42,302,15,,0,0,0
68,13:30:00,13:30:00,100,16,,0,0,1
70,14:00:00,14:00:00,100,1,,0,0,1
70,14:00:54,14:00:54,594,2,,0,0,0
70,14:03:55,14:03:55,595,3,,0,0,0
70,14:04:41,14:04:41,597,4,,0,0,0
70,14:05:04,14:05:04,112,5,,0,0,0
70,14:05:41,14:05:41,113,6,,0,0,0
70,14:06:56,14:06:56,598,7,,0,0,0
70,14:08:18,14:08:18,599,8,,0,0,0
70,14:12:23,14:12:23,588,9,,0,0,0
70,14:13:25,14:13:25,589,10,,0,0,0
70,14:15:00,14:15:00,114,11,,0,0,1
70,14:20:06,14:20:06,299,12,,0,0,0
70,14:22:03,14:22:03,526,13,,0,0,0
70,14:23:56,14:23:56,527,14,,0,0,0
70,14:26:42,14:26:42,302,15,,0,0,0
70,14:30:00,14:30:00,100,16,,0,0,1
72,15:00:00,15:00:00,100,1,,0,0,1
72,15:00:54,15:00:54,594,2,,0,0,0
72,15:03:55,15:03:55,595,3,,0,0,0
72,15:04:41,15:04:41,597,4,,0,0,0
72,15:05:04,15:05:04,112,5,,0,0,0
72,15:05:41,15:05:41,113,6,,0,0,0
72,15:06:56,15:06:56,598,7,,0,0,0
72,15:08:18,15:08:18,599,8,,0,0,0
72,15:12:23,15:12:23,588,9,,0,0,0
72,15:13:25,15:13:25,589,10,,0,0,0
72,15:15:00,15:15:00,114,11,,0,0,1
72,15:20:06,15:20:06,299,12,,0,0,0
72,15:22:03,15:22:03,526,13,,0,0,0
72,15:23:56,15:23:56,527,14,,0,0,0
72,15:26:42,15:26:42,302,15,,0,0,0
72,15:30:00,15:30:00,100,16,,0,0,1
74,16:00:00,16:00:00,100,1,,0,0,1
74,16:00:54,16:00:54,594,2,,0,0,0
74,16:03:55,16:03:55,595,3,,0,0,0
74,16:04:41,16:04:41,597,4,,0,0,0
74,16:05:04,16:05:04,112,5,,0,0,0
74,16:05:41,16:05:41,113,6,,0,0,0
74,16:06:56,16:06:56,598,7,,0,0,0
74,16:08:18,16:08:18,599,8,,0,0,0
74,16:12:23,16:12:23,588,9,,0,0,0
74,16:13:25,16:13:25,589,10,,0,0,0
74,16:15:00,16:15:00,114,11,,0,0,1
74,16:20:06,16:20:06,299,12,,0,0,0
74,16:22:03,16:22:03,526,13,,0,0,0
74,16:23:56,16:23:56,527,14,,0,0,0
74,16:26:42,16:26:42,302,15,,0,0,0
74,16:30:00,16:30:00,100,16,,0,0,1
76,06:30:00,06:30:00,100,1,,0,0,1
76,06:31:57,06:31:57,65,2,,0,0,0
76,06:33:36,06:33:36,230,3,,0,0,0
76,06:34:23,06:34:23,231,4,,0,0,0
76,06:35:35,06:35:35,232,5,,0,0,0
76,06:36:39,06:36:39,447,6,,0,0,0
76,06:38:07,06:38:07,87,7,,0,0,0
76,06:39:50,06:39:50,234,8,,0,0,0
76,06:40:35,06:40:35,92,9,,0,0,0
76,06:42:32,06:42:32,448,10,,0,0,0
76,06:43:33,06:43:33,235,11,,0,0,0
